OrderKey,LineNumber,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost
170009,0,2499,1,42.696,37.14552,21.762
170009,1,1019,8,428.8,394.496,142.064
170010,0,1603,1,65.994,65.994,33.648
170010,1,1673,2,3.85,3.85,1.96
170010,2,1324,5,70.182,70.182,32.274
170010,3,1103,1,572.8,504.064,263.408
170010,4,1983,1,499.455,444.51495,165.48
170011,0,181,2,103.2,95.976,47.456
170011,1,2099,3,193.125,193.125,98.46
170011,2,1236,1,300.8,270.72,153.36
170012,0,990,1,300.8,297.792,138.32
170012,1,1802,1,22.4,22.4,11.417
170013,0,396,1,3247.5,3247.5,1075.95
170013,1,1604,3,155.994,155.994,51.684
172000,0,1653,4,65.994,65.994,33.648
172001,0,878,6,324.875,324.875,107.65
172002,0,1180,1,2560,2560,848.176
172002,1,418,3,674.875,634.3825,344.075
172002,2,1749,5,76.3,65.618,25.277
172003,0,1410,3,414,360.18,190.386
172004,0,1531,2,700.2,700.2,231.984
172004,1,1579,4,131.4,131.4,43.536
172004,2,1663,3,4.823,4.3407,2.219
172004,3,1987,3,74.9925,68.243175,38.235
172005,0,1092,4,1076.8,990.656,356.768
173000,0,130,2,160,140.8,81.576
173000,1,133,1,279.96,263.1624,128.744
173000,2,133,5,279.96,279.96,128.744
173001,0,1082,1,486.4,432.896,223.68
173001,1,1014,3,206.4,179.568,94.912
173002,0,443,3,872.5,802.7,401.225
173002,1,2154,1,333.75,293.7,153.48
173002,2,1635,1,13.734,12.08592,4.548
173002,3,128,7,114.72,99.8064,58.488
173003,0,2334,7,476.9925,476.9925,158.04
173004,0,1522,5,684,615.6,226.62
173004,1,123,2,223.992,194.87304,103.008
173005,0,1543,2,723.6,723.6,239.742
173005,1,976,5,300.8,300.8,138.32
173005,2,1592,1,10.794,9.7146,4.962
173005,3,498,2,322.5,322.5,164.425
173006,0,1071,2,540.8,481.312,248.688
173006,1,2086,2,658.125,585.73125,302.6475
173006,2,1433,1,554.4,526.68,254.952
173006,3,1847,3,1989.675,1790.7075,659.22
173007,0,154,1,375.976,342.13816,172.896
173007,1,1178,6,1596.8,1389.216,529.056
173007,2,96,2,50.55,50.55,25.77
174000,0,1629,1,5.994,5.3946,3.054
174001,0,61,2,135.75,135.75,62.43
174002,0,1035,2,449.6,409.136,229.216
174002,1,1695,3,3.486,3.1374,1.778
174002,2,969,1,315.04,311.8896,144.88
174002,3,81,1,30.4125,30.4125,13.9875
174002,4,140,1,399.992,347.99304,183.944
174002,5,1129,1,697.92,697.92,231.232
174002,6,1618,3,35.394,31.8546,16.278
174003,0,1653,2,65.994,65.994,33.648
174004,0,1355,1,59.382,52.84998,27.306
174004,1,1651,3,95.994,95.994,44.142
174005,0,1428,1,482.4,414.864,221.832
174006,0,978,6,464,464,153.728
174006,1,1953,3,369.75,336.4725,170.0325
174006,2,958,2,206.4,183.696,94.912
174007,0,112,1,187.4925,161.24355,62.1225
174007,1,1686,1,4.893,4.25691,2.492
174008,0,94,1,50.55,50.55,25.77
174008,1,1913,5,209.9925,209.9925,107.0625
174009,0,1086,6,486.4,486.4,223.68
174010,0,50,2,149.9625,133.466625,68.9625
174010,1,729,5,302.5,302.5,139.1
174010,2,2126,1,111.75,101.6925,56.97
175000,0,116,8,135.992,133.27216,69.336
175000,1,450,2,2297.5,2297.5,761.2
175000,2,1995,1,499.455,459.4986,165.48
175001,0,767,4,38.75,35.2625,19.75
175001,1,1301,1,152,152,69.904
175001,2,2072,1,71.2425,61.26855,36.3225
175002,0,1451,9,482.4,438.984,221.832
175002,1,371,2,1497.5,1392.675,688.65
175002,2,1809,4,22.4,20.608,11.417
175003,0,414,9,1895,1895,871.45
175003,1,191,3,52.8,52.8,26.92
175003,2,140,3,399.992,391.99216,183.944
175003,3,1282,6,39.984,39.984,20.384
175003,4,1297,2,40,40,18.4
175003,5,1643,3,34.728,34.728,15.972
175004,0,133,2,279.96,265.962,128.744
175004,1,1360,10,84.582,74.43216,28.026
175004,2,2378,3,322.4925,283.7934,148.305
175005,0,1606,1,95.994,95.994,44.142
175006,0,613,3,1747.5,1747.5,803.6
175006,1,1816,3,22.4,22.4,11.417
175006,2,1672,3,11.823,11.823,3.92
175006,3,2040,7,104.9925,104.9925,53.5275
175006,4,22,2,100.5,100.5,46.215
175007,0,1572,1,34.794,34.794,16.002
175007,1,2111,5,658.125,579.15,302.6475
175007,2,1473,6,484.2,484.2,222.66
175008,0,169,10,95.2,87.584,43.776
175008,1,173,1,71.92,64.0088,36.664
175009,0,1516,1,518.4,518.4,238.392
175010,0,1627,10,10.794,10.794,4.962
175010,1,1650,1,173.994,161.81442,57.648
175011,0,1182,7,2496,2221.44,826.976
176000,0,1270,2,11.12,11.12,5.664
176001,0,1615,8,173.994,149.63484,57.648
176001,1,1027,1,369.6,321.552,122.448
176002,0,1758,3,35.378,31.13264,18.039
176002,1,123,4,223.992,197.11296,103.008
176002,2,1686,5,4.893,4.45263,2.492
176002,3,879,7,32.5,28.6,16.575
176003,0,87,2,74.9925,65.9934,34.485
176003,1,367,3,815,815,415.5
176003,2,1208,2,1424,1424,654.848
176004,0,709,4,290,290,133.35
176005,0,123,2,223.992,206.07264,103.008
176006,0,1428,2,482.4,419.688,221.832
176006,1,2088,4,381,335.28,194.2425
176007,0,148,6,2319.992,2064.79288,768.656
176007,1,1413,5,538.2,473.616,247.5
176007,2,1927,1,2399.9925,2159.99325,795.165
177000,0,185,2,135.2,116.272,44.792
177000,1,1956,1,97.4925,97.4925,49.7025
177001,0,1596,1,7.596,6.68448,3.492
177002,0,2506,2,8.532,8.1054,4.356
177002,1,1723,7,39.2,33.712,19.985
177003,0,1690,3,11.893,10.7037,3.941
177003,1,2119,7,122.25,113.6925,62.325
177003,2,1974,1,97.4925,88.718175,49.7025
177004,0,145,7,2319.992,2319.992,768.656
177004,1,2156,3,111.75,111.75,56.97
177004,2,1264,5,111.984,111.984,57.088
177004,3,2425,4,29.9925,26.093475,15.2925
177005,0,1036,1,295.2,265.68,135.744
177006,0,1238,7,268.8,249.984,137.04
177007,0,2105,1,1106.25,1106.25,366.525
177007,1,1604,3,155.994,155.994,51.684
177008,0,1819,3,22.4,22.4,11.417
177008,1,1345,3,39.6,34.848,18.216
177009,0,1706,1,6.216,6.15384,2.856
177009,1,1609,2,155.994,155.994,51.684
177009,2,150,3,947.976,891.09744,314.08
177010,0,2039,2,134.9925,125.543025,62.0775
177011,0,2088,3,381,381,194.2425
177011,1,2149,3,122.25,122.25,62.325
177011,2,2353,3,149.9925,149.9925,76.47
177011,3,1716,2,49.091,49.091,22.575
177012,0,36,4,71.9625,63.327,36.69
177012,1,1437,7,358.2,358.2,164.718
177012,2,1106,2,515.2,510.048,236.928
177013,0,1573,2,35.394,31.50066,16.278
177013,1,1113,2,697.92,607.1904,231.232
177013,2,167,4,55.2,49.68,28.144
177014,0,319,5,695.2,695.2,230.336
179000,0,314,7,247.2,227.424,126.032
179001,0,1798,3,30.1,25.886,15.344
179001,1,423,3,1497.5,1332.775,688.65
179002,0,1584,2,5.994,5.27472,3.054
179002,1,1607,1,107.994,107.994,49.662
179003,0,1651,1,95.994,95.994,44.142
179004,0,1500,1,232.2,232.2,118.386
179004,1,1417,2,482.4,482.4,221.832
179004,2,47,6,112.4625,100.091625,57.3375
179005,0,1294,2,952,952,315.424
180000,0,1648,3,65.994,65.994,33.648
180000,1,1170,3,1012.8,1002.672,465.744
180000,2,418,4,674.875,593.89,344.075
180000,3,1648,1,65.994,58.07472,33.648
180001,0,960,4,236.8,215.488,108.896
180002,0,457,8,549.875,500.38625,280.35
180002,1,1607,1,107.994,107.994,49.662
180002,2,115,10,187.4925,164.9934,62.1225
180003,0,423,7,1497.5,1497.5,688.65
180004,0,65,3,135.75,135.75,62.43
180005,0,1182,7,2496,2221.44,826.976
180005,1,191,1,52.8,52.8,26.92
180005,2,1664,2,6.293,5.53784,2.891
180006,0,77,4,28.4625,28.4625,13.0875
180006,1,349,4,957.5,957.5,488.15
180006,2,1591,6,7.596,6.76044,3.492
180007,0,393,3,1497.5,1332.775,688.65
180007,1,2115,3,658.125,658.125,302.6475
180007,2,1690,2,11.893,10.58477,3.941
180007,3,255,4,711.2,711.2,235.632
181000,0,50,2,149.9625,149.9625,68.9625
181001,0,1574,4,35.994,33.11448,16.554
181001,1,325,2,399.2,347.304,183.576
181002,0,1664,2,6.293,6.293,2.891
181002,1,1103,1,572.8,567.072,263.408
181002,2,1759,4,73.423,73.423,24.325
181002,3,1596,10,7.596,6.68448,3.492
181003,0,749,2,41.25,37.125,18.975
181003,1,1247,3,79.984,79.984,40.784
181004,0,300,2,175.2,175.2,89.32
181004,1,1034,4,464,417.6,153.728
181004,2,2502,8,17.982,17.982,9.162
181005,0,1609,1,155.994,137.27472,51.684
181005,1,92,1,112.4925,101.24325,37.2675
181005,2,1257,7,63.984,63.984,32.624
181006,0,445,5,1397.5,1299.675,642.65
181006,1,1620,4,36.594,32.56866,16.83
181006,2,1926,2,97.4925,97.4925,49.7025
181006,3,2458,3,14.9925,14.9925,7.6425
181006,4,1252,1,95.984,89.26512,48.928
181006,5,1445,2,482.4,477.576,221.832
181006,6,2082,3,104.9925,96.5931,53.5275
181007,0,1655,3,173.994,153.11472,57.648
181007,1,1569,6,538.2,538.2,247.5
181008,0,1693,1,4.816,4.47888,2.212
181009,0,1294,3,952,875.84,315.424
181009,1,1687,3,4.816,4.816,2.212
181009,2,341,4,2417.5,2127.4,1111.725
181010,0,1646,1,95.994,95.994,44.142
181010,1,2088,2,381,327.66,194.2425
182000,0,1650,1,173.994,154.85466,57.648
182000,1,1264,2,111.984,104.14512,57.088
182001,0,1580,1,131.4,119.574,43.536
182002,0,1672,1,11.823,10.16778,3.92
182003,0,1030,1,236.8,236.8,108.896
182003,1,1267,6,79.936,79.936,40.752
182004,0,1584,2,5.994,5.51448,3.054
182004,1,1415,1,540,491.4,248.328
182004,2,1430,2,538.2,473.616,247.5
182004,3,98,2,90,86.4,41.385
182005,0,1073,3,940.8,827.904,311.712
182006,0,335,4,695.2,611.776,230.336
182007,0,2472,2,22.4925,22.4925,11.4675
182008,0,1652,9,107.994,107.994,49.662
182008,1,80,1,30.4125,27.067125,13.9875
182008,2,1195,1,1048,953.68,481.936
182009,0,2086,7,658.125,605.475,302.6475
182010,0,1657,2,107.994,96.11466,49.662
182011,0,2068,8,149.9925,140.99295,68.9775
182011,1,2031,7,499.455,499.455,165.48
182011,2,2109,2,193.125,166.0875,98.46
183000,0,114,6,187.4925,168.74325,62.1225
183001,0,1942,1,224.9925,224.9925,114.705
183001,1,1934,4,674.25,627.0525,310.065
183002,0,2302,3,476.9925,419.7534,158.04
183002,1,57,3,117,117,59.6475
183002,2,104,3,86.25,75.9,39.66
183003,0,2074,1,149.9925,140.99295,68.9775
183003,1,1651,1,95.994,84.47472,44.142
183004,0,1016,8,236.8,232.064,108.896
183004,1,1928,3,674.25,674.25,310.065
183005,0,1779,2,30.1,27.09,15.344
183006,0,2419,2,19.4925,19.4925,9.9375
183007,0,15,3,58.26,58.26,26.79
184000,0,1601,3,95.994,92.15424,44.142
184000,1,1576,1,7.794,7.794,3.972
184000,2,1206,1,2496,2221.44,826.976
184001,0,1589,9,5.994,5.15484,3.054
184002,0,1016,3,236.8,206.016,108.896
184002,1,2163,10,97.425,96.45075,49.6725
184002,2,1188,1,288,267.84,146.832
184003,0,1133,3,697.92,697.92,231.232
184004,0,2281,3,172.4925,162.14295,79.32
184005,0,1525,5,723.6,629.532,239.742
184005,1,1578,6,131.4,113.004,43.536
184005,2,1704,4,4.893,4.30584,2.492
184006,0,1624,1,131.4,113.004,43.536
184006,1,1601,1,95.994,95.994,44.142
184007,0,1288,1,124.784,114.80128,63.616
184007,1,122,7,223.992,223.992,103.008
184007,2,2103,3,381,358.14,194.2425
184007,3,1307,6,108.8,93.568,50.032
184008,0,1647,4,107.994,97.1946,49.662
184008,1,740,2,620,551.8,205.425
184008,2,1658,3,65.994,58.73466,33.648
184009,0,1260,1,59.184,52.08192,30.176
184009,1,1640,1,13.734,12.3606,4.548
184009,2,1818,2,22.4,19.264,11.417
184010,0,1078,8,502.4,502.4,231.04
184011,0,1421,2,522,522,240.048
184011,1,417,1,1497.5,1332.775,688.65
184011,2,1927,2,2399.9925,2351.99265,795.165
184011,3,2090,1,1106.25,1106.25,366.525
184012,0,1712,3,49.091,44.67281,22.575
184013,0,1640,6,13.734,11.81124,4.548
184013,1,1594,9,5.994,5.51448,3.054
184013,2,1261,1,59.184,55.04112,30.176
184014,0,1271,10,11.12,10.1192,5.664
184014,1,2100,4,1106.25,1106.25,366.525
184014,2,189,3,101.52,99.4896,46.688
186000,0,1577,1,131.4,131.4,43.536
186000,1,2501,2,42.696,37.14552,21.762
186001,0,420,1,1249.75,1137.2725,637.15
186001,1,660,3,397.5,397.5,182.8
186002,0,1593,1,8.334,7.25058,3.834
186003,0,1304,2,108.8,108.8,50.032
186003,1,1455,2,522,522,240.048
186003,2,118,7,135.992,127.83248,69.336
186004,0,118,1,135.992,116.95312,69.336
186005,0,56,3,222,222,73.5525
186005,1,1613,1,65.994,56.75484,33.648
186005,2,1180,1,2560,2560,848.176
187000,0,1783,4,30.1,27.09,15.344
187000,1,1629,3,5.994,5.33466,3.054
187000,2,145,3,2319.992,2134.39264,768.656
187000,3,1411,1,482.4,482.4,221.832
187000,4,2005,1,74.9925,74.9925,38.235
187001,0,2499,4,42.696,42.696,21.762
187002,0,1323,5,64.782,63.48636,29.79
187002,1,1819,2,22.4,21.056,11.417
187002,2,1804,7,22.4,22.4,11.417
187003,0,167,1,55.2,55.2,28.144
187003,1,1678,2,11.823,10.52247,3.92
187004,0,2090,2,1106.25,1106.25,366.525
187005,0,2033,4,134.9925,134.9925,62.0775
187005,1,2382,1,82.4925,75.8931,42.06
187005,2,2099,5,193.125,193.125,98.46
187006,0,1668,2,4.893,4.893,2.492
187006,1,1285,1,39.984,35.9856,20.384
187007,0,2049,3,499.455,499.455,165.48
188000,0,1644,3,34.728,31.94976,15.972
188000,1,2401,3,224.9925,200.243325,114.705
188001,0,85,4,74.9925,65.9934,34.485
188001,1,1722,5,39.2,39.2,19.985
188001,2,1705,1,4.816,4.816,2.212
188001,3,1302,2,152,152,69.904
188002,0,1513,1,484.2,426.096,222.66
188002,1,1657,10,107.994,93.95478,49.662
188003,0,994,2,295.2,268.632,135.744
188003,1,1312,2,328,282.08,150.832
188004,0,1100,2,1011.2,899.968,335.024
188004,1,1640,2,13.734,11.81124,4.548
188004,2,2104,1,193.125,193.125,98.46
188004,3,1078,4,502.4,502.4,231.04
188005,0,221,2,479.2,426.488,220.368
188005,1,1334,6,64.782,64.782,29.79
188006,0,2101,2,658.125,658.125,302.6475
188006,1,95,2,50.55,43.9785,25.77
188006,2,1594,2,5.994,5.994,3.054
188007,0,433,2,2422.5,2398.275,802.625
188007,1,185,3,135.2,124.384,44.792
188007,2,1598,3,34.728,34.728,15.972
188007,3,2348,4,476.9925,414.983475,158.04
188007,4,1442,3,952.2,866.502,315.486
188007,5,1564,2,543.6,500.112,180.108
188008,0,190,8,45.52,40.968,23.208
188008,1,163,7,1273.76,1273.76,422.024
188008,2,952,4,295.2,292.248,135.744
188008,3,989,8,264,232.32,121.408
188008,4,1248,7,79.984,70.38592,40.784
188008,5,2410,2,22.4925,22.4925,11.4675
188008,6,136,1,279.96,279.96,128.744
188009,0,1217,1,889.6,791.744,409.088
188009,1,1718,2,49.091,49.091,22.575
188010,0,72,8,35.9625,35.9625,16.5375
188010,1,1337,5,85.392,75.14496,39.276
188010,2,1660,4,173.994,151.37478,57.648
188010,3,1576,1,7.794,7.794,3.972
188010,4,1384,1,30.582,26.60634,15.588
189000,0,49,1,149.9625,149.9625,68.9625
189000,1,143,1,239.992,239.992,122.352
189000,2,1524,7,594,510.84,273.168
189000,3,60,1,117,106.47,59.6475
189001,0,2145,5,97.425,85.734,49.6725
189002,0,1651,1,95.994,95.994,44.142
189003,0,297,5,215.2,193.68,109.712
189003,1,1672,2,11.823,10.28601,3.92
189003,2,2510,1,7.308,7.23492,3.726
189003,3,2139,2,97.425,97.425,49.6725
189003,4,450,1,2297.5,2021.8,761.2
189003,5,2106,5,658.125,658.125,302.6475
189003,6,1983,2,499.455,494.46045,165.48
189004,0,1781,3,30.1,30.1,15.344
189005,0,1692,3,4.893,4.55049,2.492
189005,1,737,5,397.5,397.5,182.8
189006,0,1232,2,1420.8,1420.8,653.376
189007,0,1577,3,131.4,120.888,43.536
189007,1,1802,1,22.4,22.4,11.417
189007,2,1907,6,209.9925,182.693475,107.0625
189008,0,1203,7,1568,1568,519.504
189008,1,1427,7,414,364.32,190.386
189008,2,2444,2,3.7425,3.7425,1.905
189009,0,1011,3,315.04,280.3856,144.88
189010,0,35,1,71.9625,66.925125,36.69
189011,0,1619,7,35.994,35.994,16.554
189011,1,1637,2,10.794,10.794,4.962
190000,0,1708,1,49.091,44.67281,22.575
190000,1,156,3,375.976,360.93696,172.896
190001,0,1516,1,518.4,502.848,238.392
190001,1,98,3,90,90,41.385
190002,0,2072,1,71.2425,63.405825,36.3225
190002,1,2112,3,593.25,593.25,272.8125
190002,2,2050,1,149.9925,137.9931,68.9775
190002,3,1992,2,104.9925,91.343475,53.5275
190003,0,2180,3,111.75,99.4575,56.97
190004,0,1565,1,459,408.51,211.086
190004,1,334,1,799.2,695.304,264.792
190005,0,1637,1,10.794,10.68606,4.962
190005,1,1639,1,5.994,5.994,3.054
190006,0,1611,2,95.994,85.43466,44.142
190007,0,1187,1,1360,1169.6,625.408
190007,1,1808,2,22.4,22.176,11.417
190007,2,1009,1,301.6,301.6,138.688
190007,3,1307,5,108.8,95.744,50.032
191000,0,111,4,187.4925,163.118475,62.1225
191000,1,1610,1,173.994,173.994,57.648
191000,2,1064,2,1003.2,1003.2,332.384
191001,0,1400,1,64.782,64.782,29.79
191001,1,1681,1,4.823,4.19601,2.219
191001,2,1690,1,11.893,11.06049,3.941
191002,0,1665,2,3.493,3.1437,1.778
191003,0,207,2,463.2,463.2,213.008
191003,1,1648,4,65.994,58.07472,33.648
191004,0,448,10,674.75,674.75,344
191005,0,1616,1,34.194,33.51012,15.726
191006,0,1254,3,31.984,31.984,16.304
191007,0,1607,1,107.994,105.83412,49.662
191007,1,1627,1,10.794,10.794,4.962
191007,2,665,1,255,232.05,130
191008,0,107,6,99.7425,92.760525,45.87
191009,0,87,2,74.9925,74.9925,34.485
191010,0,1188,2,288,288,146.832
191011,0,1611,2,95.994,95.03406,44.142
191011,1,1928,4,674.25,674.25,310.065
191011,2,1590,5,13.734,12.08592,4.548
191012,0,37,2,224.4225,208.712925,74.355
191013,0,332,5,175.2,154.176,89.32
191014,0,1795,2,30.1,30.1,15.344
191014,1,153,2,375.976,349.65768,172.896
193000,0,990,3,300.8,279.744,138.32
193000,1,1812,2,22.4,19.712,11.417
193000,2,2115,4,658.125,585.73125,302.6475
193001,0,447,1,574.75,574.75,293.025
193001,1,1130,1,510.4,444.048,234.72
193002,0,1377,4,28.8,26.496,14.688
193003,0,1189,2,272,239.36,138.672
193003,1,1575,1,36.594,36.22806,16.83
193003,2,639,2,1147.5,1147.5,380.2
193003,3,1679,1,3.85,3.85,1.96
193004,0,1738,2,19.6,17.052,9.996
193004,1,1700,3,6.216,6.216,2.856
193004,2,1219,3,1064,1064,489.296
193004,3,1307,3,108.8,108.8,50.032
193005,0,1138,2,627.04,627.04,288.352
193005,1,63,1,135.75,134.3925,62.43
194000,0,1573,8,35.394,35.394,16.278
194001,0,1445,1,482.4,424.512,221.832
194001,1,2008,7,149.9925,137.9931,68.9775
194001,2,1583,4,8.334,8.334,3.834
194001,3,2103,7,381,381,194.2425
194001,4,1682,2,6.293,5.53784,2.891
194002,0,428,5,2422.5,2301.375,802.625
194002,1,61,1,135.75,122.175,62.43
194002,2,1003,10,264,240.24,121.408
194003,0,1684,4,11.823,11.823,3.92
194003,1,1985,1,134.9925,126.89295,62.0775
194004,0,210,1,239.2,210.496,121.952
194004,1,1532,7,504,443.52,231.768
194004,2,1657,3,107.994,96.11466,49.662
194004,3,1586,7,7.596,7.2162,3.492
194005,0,809,3,99.75,92.7675,50.85
194006,0,103,1,86.25,79.35,39.66
194007,0,414,2,1895,1743.4,871.45
195000,0,85,4,74.9925,74.9925,34.485
195001,0,82,7,30.4125,27.067125,13.9875
195002,0,183,1,87.2,77.608,40.104
195002,1,147,7,2319.992,2018.39304,768.656
195002,2,1110,4,483.2,449.376,222.208
195003,0,2493,3,44.982,38.68452,22.932
195004,0,1606,5,95.994,91.1943,44.142
195004,1,129,4,160,160,81.576
195004,2,2448,5,11.2425,10.3431,5.73
195005,0,719,2,570,570,188.85
195005,1,453,2,574.75,574.75,293.025
195005,2,1659,6,155.994,145.07442,51.684
195006,0,1293,5,952,904.4,315.424
195006,1,1595,2,13.734,12.08592,4.548
195006,2,1579,3,131.4,131.4,43.536
195006,3,2394,4,224.9925,195.743475,114.705
195007,0,88,5,112.4925,112.4925,37.2675
195007,1,420,5,1249.75,1124.775,637.15
195007,2,2116,6,1237.5,1237.5,410.01
195008,0,1941,10,369.75,332.775,170.0325
195008,1,1637,3,10.794,9.82254,4.962
195008,2,242,1,711.2,625.856,235.632
195008,3,1218,3,1020.8,918.72,469.424
195008,4,1610,4,173.994,151.37478,57.648
195008,5,1023,2,301.6,271.44,138.688
195009,0,2155,2,122.25,122.25,62.325
195009,1,1985,2,134.9925,118.7934,62.0775
195010,0,1635,5,13.734,13.734,4.548
196000,0,1583,1,8.334,7.33392,3.834
196001,0,1640,1,13.734,12.08592,4.548
196001,1,1409,1,1060.2,1060.2,351.27
196002,0,4,9,16.1775,15.045075,8.25
196002,2,968,6,299.04,287.0784,137.52
196002,3,1386,7,48.582,48.09618,22.338
196002,4,2028,1,104.9925,91.343475,53.5275
196002,5,2147,6,559.4925,497.948325,257.2875
196002,6,176,3,101.52,101.52,46.688
196003,0,1048,4,683.2,621.712,226.352
196003,1,1021,4,449.6,395.648,229.216
196003,2,1869,1,1363.5,1213.515,627.0225
196003,3,1625,1,131.4,114.318,43.536
196004,0,1914,3,97.4925,88.718175,49.7025
196004,1,1584,7,5.994,5.994,3.054
196004,2,1594,7,5.994,5.21478,3.054
196004,3,56,3,222,193.14,73.5525
196004,4,285,2,263.2,242.144,134.184
196005,0,2041,8,74.9925,71.242875,38.235
196005,1,542,1,2497.5,2497.5,1148.5
196006,0,1673,1,3.85,3.388,1.96
196007,0,1319,3,41.382,41.382,19.026
196008,0,1590,2,13.734,13.59666,4.548
196008,1,155,10,375.976,330.85888,172.896
196008,2,1053,3,940.8,940.8,311.712
196008,3,1146,6,1012.8,1012.8,465.744
196008,4,1576,7,7.794,6.78078,3.972
196008,5,2181,1,97.425,95.4765,49.6725
196009,0,99,2,90,90,41.385
196009,1,422,3,2422.5,2107.575,802.625
196009,2,75,4,28.4625,28.4625,13.0875
196010,0,422,5,2422.5,2204.475,802.625
196010,1,2026,3,149.9925,149.9925,68.9775
196011,0,98,4,90,90,41.385
196011,2,1233,2,1404.8,1404.8,646.016
196011,3,449,1,872.5,872.5,401.225
196011,4,450,4,2297.5,2297.5,761.2
196011,5,1424,9,360,360,165.546
196011,6,1634,1,5.994,5.33466,3.054
197000,0,48,1,112.4625,102.340875,57.3375
197000,1,1725,1,39.2,36.064,19.985
197001,0,1685,4,3.773,3.69754,1.925
197001,1,908,4,255,255,130
197002,0,189,3,101.52,87.3072,46.688
197002,2,1842,1,1989,1989,658.995
197002,3,1235,3,1340.8,1340.8,616.592
197002,4,1856,5,749.925,749.925,382.335
197002,5,1395,4,30.582,30.582,14.058
197002,6,2089,3,193.125,179.60625,98.46
197003,0,1101,2,908.8,908.8,301.104
197003,1,1214,3,264,264,134.592
197004,0,186,6,71.92,71.92,36.664
197004,1,1279,7,23.984,21.82544,12.224
197005,0,1807,2,22.4,22.4,11.417
197005,1,2090,1,1106.25,1106.25,366.525
197005,2,281,1,711.2,654.304,235.632
197005,3,170,6,87.2,78.48,40.104
197006,0,87,1,74.9925,74.9925,34.485
197007,0,1691,10,3.773,3.54662,1.925
197007,1,2094,3,193.125,189.2625,98.46
197007,2,1634,7,5.994,5.994,3.054
197007,3,1574,3,35.994,35.994,16.554
198000,0,1615,7,173.994,173.994,57.648
198000,1,39,5,224.4225,193.00335,74.355
198000,3,2100,3,1106.25,973.5,366.525
198000,4,1690,2,11.893,10.82263,3.941
198001,0,2037,3,499.455,499.455,165.48
198001,1,359,7,920,920,469.05
198001,2,66,1,19.2675,17.148075,9.825
198001,3,1426,2,1060.2,1060.2,351.27
198001,4,64,7,135.75,119.46,62.43
198002,0,1597,3,34.728,32.29704,15.972
198003,0,399,2,1497.5,1377.7,688.65
198003,1,90,2,112.4925,104.618025,37.2675
198003,2,959,3,320,288,106.016
198003,3,455,4,2297.5,2297.5,761.2
198003,4,1265,9,111.984,99.66576,57.088
198004,0,2403,1,82.4925,81.667575,42.06
198004,1,1706,1,6.216,5.53224,2.856
198004,2,1593,1,8.334,8.25066,3.834
198005,0,1151,3,656,610.08,334.448
198005,1,1299,1,40,40,18.4
198005,2,1660,8,173.994,173.994,57.648
198006,0,55,4,222,204.24,73.5525
198006,1,1276,3,83.408,83.408,42.528
198006,2,1677,2,3.493,3.07384,1.778
198006,3,1623,1,131.4,131.4,43.536
198007,0,1452,1,527.4,469.386,242.532
198007,1,1968,4,97.4925,88.718175,49.7025
198007,2,452,3,549.875,478.39125,280.35
198007,3,164,2,1273.76,1146.384,422.024
198008,0,1584,3,5.994,5.75424,3.054
198009,0,920,3,2.375,2.28,1.2
198009,1,966,1,295.2,256.824,135.744
198010,0,1654,3,155.994,155.994,51.684
198010,1,1643,4,34.728,32.29704,15.972
198011,0,996,3,299.04,299.04,137.52
198012,0,992,10,464,440.8,153.728
