OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
153001,2,2016-06-01,2016-06-10,1743440,999999,1626,7,131.4,115.632,43.536,USD,1.00000
153001,3,2016-06-01,2016-06-10,1743440,999999,1254,6,31.984,27.82608,16.304,USD,1.00000
153002,0,2016-06-01,2016-06-01,1231114,570,1237,6,284.8,264.864,145.2,USD,1.00000
153002,1,2016-06-01,2016-06-01,1231114,570,179,4,95.2,83.776,43.776,USD,1.00000
153003,0,2016-06-01,2016-06-01,1213219,510,1611,1,95.994,83.51478,44.142,USD,1.00000
153003,1,2016-06-01,2016-06-01,1213219,510,1068,1,683.2,683.2,226.352,USD,1.00000
153004,0,2016-06-01,2016-06-01,1435961,500,422,3,2422.5,2156.025,802.625,USD,1.00000
153004,1,2016-06-01,2016-06-01,1435961,500,1982,4,369.75,369.75,170.0325,USD,1.00000
153004,2,2016-06-01,2016-06-01,1435961,500,1585,8,13.734,13.734,4.548,USD,1.00000
153004,3,2016-06-01,2016-06-01,1435961,500,1672,1,11.823,11.35008,3.92,USD,1.00000
153005,0,2016-06-01,2016-06-13,1777553,999999,1188,1,288,273.6,146.832,USD,1.00000
153005,1,2016-06-01,2016-06-13,1777553,999999,1582,3,10.794,10.794,4.962,USD,1.00000
153006,0,2016-06-01,2016-06-01,1600847,670,252,3,288,288,146.832,USD,1.00000
153007,0,2016-06-01,2016-06-01,801922,330,1572,1,34.794,32.35842,16.002,EUR,0.89493
153008,0,2016-06-01,2016-06-01,1570402,590,956,4,316.8,272.448,145.68,USD,1.00000
153009,0,2016-06-01,2016-06-01,545955,270,204,5,887.2,825.096,293.944,EUR,0.89493
153009,1,2016-06-01,2016-06-01,545955,270,2086,4,658.125,612.05625,302.6475,EUR,0.89493
153009,2,2016-06-01,2016-06-01,545955,270,132,6,160,145.6,81.576,EUR,0.89493
154000,0,2016-06-02,2016-06-09,509727,999999,1850,2,1199.925,1199.925,611.76,EUR,0.89381
154000,1,2016-06-02,2016-06-09,509727,999999,1266,2,79.936,79.936,40.752,EUR,0.89381
154000,2,2016-06-02,2016-06-09,509727,999999,2036,2,71.2425,63.405825,36.3225,EUR,0.89381
154000,3,2016-06-02,2016-06-09,509727,999999,1604,1,155.994,155.994,51.684,EUR,0.89381
154001,0,2016-06-02,2016-06-02,835582,340,1749,9,76.3,76.3,25.277,EUR,0.89381
154001,1,2016-06-02,2016-06-02,835582,340,1565,2,459,408.51,211.086,EUR,0.89381
154002,0,2016-06-02,2016-06-02,1440545,605,2202,1,89.9925,85.492875,45.8775,USD,1.00000
154003,0,2016-06-02,2016-06-02,774449,300,183,1,87.2,80.224,40.104,EUR,0.89381
154004,0,2016-06-02,2016-06-11,973752,999999,1588,2,8.334,8.334,3.834,GBP,0.69123
154005,0,2016-06-02,2016-06-02,1630904,590,2035,3,74.9925,74.9925,38.235,USD,1.00000
154005,1,2016-06-02,2016-06-02,1630904,590,1194,2,1012.8,911.52,465.744,USD,1.00000
154006,0,2016-06-02,2016-06-02,229575,90,684,2,400,372,183.95,CAD,1.31051
154006,1,2016-06-02,2016-06-02,229575,90,1306,1,108.8,106.624,50.032,CAD,1.31051
154006,2,2016-06-02,2016-06-02,229575,90,1698,3,4.893,4.64835,2.492,CAD,1.31051
154007,0,2016-06-02,2016-06-02,1910293,510,2040,3,104.9925,90.29355,53.5275,USD,1.00000
154007,1,2016-06-02,2016-06-02,1910293,510,1051,4,540.8,540.8,248.688,USD,1.00000
154007,2,2016-06-02,2016-06-02,1910293,510,1655,3,173.994,173.994,57.648,USD,1.00000
154008,0,2016-06-02,2016-06-02,1386253,585,136,3,279.96,249.1644,128.744,USD,1.00000
154008,1,2016-06-02,2016-06-02,1386253,585,657,3,372.5,357.6,171.3,USD,1.00000
154009,0,2016-06-02,2016-06-02,30316,60,1601,5,95.994,95.994,44.142,AUD,1.38684
154009,1,2016-06-02,2016-06-02,30316,60,1716,6,49.091,49.091,22.575,AUD,1.38684
154009,2,2016-06-02,2016-06-02,30316,60,1900,3,224.9925,195.743475,114.705,AUD,1.38684
154009,3,2016-06-02,2016-06-02,30316,60,998,2,316.8,316.8,145.68,AUD,1.38684
154010,0,2016-06-02,2016-06-02,941776,370,1605,7,173.994,165.2943,57.648,GBP,0.69123
154010,1,2016-06-02,2016-06-02,941776,370,1660,2,173.994,167.03424,57.648,GBP,0.69123
155000,0,2016-06-03,2016-06-03,1562689,670,148,1,2319.992,2041.59296,768.656,USD,1.00000
155000,1,2016-06-03,2016-06-03,1562689,670,1639,8,5.994,5.21478,3.054,USD,1.00000
155000,2,2016-06-03,2016-06-03,1562689,670,1272,2,11.12,10.008,5.664,USD,1.00000
155001,0,2016-06-03,2016-06-03,760278,290,1513,3,484.2,484.2,222.66,EUR,0.89654
155001,1,2016-06-03,2016-06-03,760278,290,2506,3,8.532,7.59348,4.356,EUR,0.89654
155001,2,2016-06-03,2016-06-03,760278,290,182,3,95.2,91.392,43.776,EUR,0.89654
155002,0,2016-06-03,2016-06-03,1102280,370,1096,1,1011.2,950.528,335.024,GBP,0.69289
155003,0,2016-06-03,2016-06-03,1149550,400,1974,5,97.4925,97.4925,49.7025,GBP,0.69289
155004,0,2016-06-03,2016-06-03,1716324,480,2511,1,7.308,6.43104,3.726,USD,1.00000
155005,0,2016-06-03,2016-06-03,159549,40,1407,1,28.8,28.8,14.688,AUD,1.38040
155005,1,2016-06-03,2016-06-03,159549,40,1730,2,54.376,51.11344,25.004,AUD,1.38040
155005,2,2016-06-03,2016-06-03,159549,40,1681,2,4.823,4.43716,2.219,AUD,1.38040
155006,0,2016-06-03,2016-06-03,339959,100,1210,3,1376,1307.2,632.768,CAD,1.30841
155006,1,2016-06-03,2016-06-03,339959,100,1675,1,4.823,4.823,2.219,CAD,1.30841
155006,2,2016-06-03,2016-06-03,339959,100,1624,2,131.4,115.632,43.536,CAD,1.30841
155006,3,2016-06-03,2016-06-03,339959,100,1423,2,340.2,299.376,156.438,CAD,1.30841
155007,0,2016-06-03,2016-06-03,1711183,550,1098,6,548.8,482.944,252.368,USD,1.00000
155007,1,2016-06-03,2016-06-03,1711183,550,1640,1,13.734,13.734,4.548,USD,1.00000
156000,0,2016-06-04,2016-06-09,1683623,999999,1593,2,8.334,7.58394,3.834,USD,1.00000
156000,1,2016-06-04,2016-06-09,1683623,999999,1697,4,3.773,3.47116,1.925,USD,1.00000
156000,2,2016-06-04,2016-06-09,1683623,999999,157,2,879.992,774.39296,404.68,USD,1.00000
156000,3,2016-06-04,2016-06-09,1683623,999999,2412,3,22.4925,22.4925,11.4675,USD,1.00000
156000,4,2016-06-04,2016-06-09,1683623,999999,1266,1,79.936,68.74496,40.752,USD,1.00000
156000,5,2016-06-04,2016-06-09,1683623,999999,1652,3,107.994,107.994,49.662,USD,1.00000
156001,0,2016-06-04,2016-06-12,270911,999999,1714,5,49.091,49.091,22.575,CAD,1.30841
156001,1,2016-06-04,2016-06-12,270911,999999,71,2,35.9625,33.445125,16.5375,CAD,1.30841
156001,2,2016-06-04,2016-06-12,270911,999999,533,1,697.5,648.675,320.75,CAD,1.30841
156002,0,2016-06-04,2016-06-04,48477,35,1311,1,44.8,44.8,22.848,AUD,1.38040
156002,1,2016-06-04,2016-06-04,48477,35,153,3,375.976,323.33936,172.896,AUD,1.38040
156002,2,2016-06-04,2016-06-04,48477,35,1647,2,107.994,93.95478,49.662,AUD,1.38040
156003,0,2016-06-04,2016-06-15,163217,999999,155,8,375.976,375.976,172.896,AUD,1.38040
156003,1,2016-06-04,2016-06-15,163217,999999,1397,4,48.582,48.582,22.338,AUD,1.38040
156003,2,2016-06-04,2016-06-15,163217,999999,1312,4,328,321.44,150.832,AUD,1.38040
156004,0,2016-06-04,2016-06-04,2031151,670,1667,1,3.85,3.85,1.96,USD,1.00000
156004,1,2016-06-04,2016-06-04,2031151,670,500,3,172.5,155.25,57.15,USD,1.00000
156004,2,2016-06-04,2016-06-04,2031151,670,1595,3,13.734,11.81124,4.548,USD,1.00000
156005,0,2016-06-04,2016-06-04,779966,300,1966,3,224.9925,200.243325,114.705,EUR,0.89654
156005,1,2016-06-04,2016-06-04,779966,300,146,4,2319.992,2041.59296,768.656,EUR,0.89654
156005,2,2016-06-04,2016-06-04,779966,300,950,3,464,399.04,153.728,EUR,0.89654
156005,3,2016-06-04,2016-06-04,779966,300,1309,3,44.8,41.664,22.848,EUR,0.89654
156005,4,2016-06-04,2016-06-04,779966,300,1676,1,6.293,5.72663,2.891,EUR,0.89654
156006,0,2016-06-04,2016-06-04,228508,90,957,2,369.6,343.728,122.448,CAD,1.30841
156007,0,2016-06-04,2016-06-11,1083511,999999,1268,2,79.936,73.54112,40.752,GBP,0.69289
156007,1,2016-06-04,2016-06-11,1083511,999999,262,1,159.2,159.2,81.168,GBP,0.69289
156008,0,2016-06-04,2016-06-04,1322429,670,52,6,149.9625,149.9625,68.9625,USD,1.00000
156009,0,2016-06-04,2016-06-04,1195457,390,1600,2,34.728,34.728,15.972,GBP,0.69289
156009,1,2016-06-04,2016-06-04,1195457,390,1606,1,95.994,95.994,44.142,GBP,0.69289
156010,0,2016-06-04,2016-06-04,211499,90,1620,2,36.594,36.594,16.83,CAD,1.30841
156010,1,2016-06-04,2016-06-04,211499,90,210,5,239.2,212.888,121.952,CAD,1.30841
156011,0,2016-06-04,2016-06-04,229519,72,82,2,30.4125,27.067125,13.9875,CAD,1.30841
156012,0,2016-06-04,2016-06-15,1141369,999999,1583,3,8.334,8.334,3.834,GBP,0.69289
156013,0,2016-06-04,2016-06-04,1288226,440,115,1,187.4925,166.868325,62.1225,USD,1.00000
156013,1,2016-06-04,2016-06-04,1288226,440,54,6,222,190.92,73.5525,USD,1.00000
158000,0,2016-06-06,2016-06-06,1222858,660,1638,2,8.334,8.334,3.834,USD,1.00000
158001,0,2016-06-06,2016-06-06,1048441,370,1552,2,716.4,630.432,237.366,GBP,0.69363
158001,1,2016-06-06,2016-06-06,1048441,370,1579,8,131.4,131.4,43.536,GBP,0.69363
158002,0,2016-06-06,2016-06-06,1155587,410,121,3,95.992,95.992,48.936,GBP,0.69363
158003,0,2016-06-06,2016-06-06,2064169,610,53,1,222,204.24,73.5525,USD,1.00000
158003,1,2016-06-06,2016-06-06,2064169,610,1689,1,3.486,3.06768,1.778,USD,1.00000
158003,2,2016-06-06,2016-06-06,2064169,610,437,3,1249.75,1112.2775,637.15,USD,1.00000
158003,3,2016-06-06,2016-06-06,2064169,610,1307,1,108.8,94.656,50.032,USD,1.00000
158003,4,2016-06-06,2016-06-06,2064169,610,2009,2,134.9925,118.7934,62.0775,USD,1.00000
158004,0,2016-06-06,2016-06-06,776059,290,98,5,90,82.8,41.385,EUR,0.88113
158005,0,2016-06-06,2016-06-06,1345638,585,1576,3,7.794,7.794,3.972,USD,1.00000
159000,0,2016-06-07,2016-06-07,1636260,500,169,1,95.2,82.824,43.776,USD,1.00000
159000,1,2016-06-07,2016-06-07,1636260,500,1516,3,518.4,518.4,238.392,USD,1.00000
159001,0,2016-06-07,2016-06-07,1456831,670,1551,6,538.2,473.616,247.5,USD,1.00000
159001,1,2016-06-07,2016-06-07,1456831,670,55,1,222,222,73.5525,USD,1.00000
159001,2,2016-06-07,2016-06-07,1456831,670,411,2,1747.5,1712.55,803.6,USD,1.00000
159001,3,2016-06-07,2016-06-07,1456831,670,519,6,1547.5,1346.325,512.725,USD,1.00000
159002,0,2016-06-07,2016-06-07,1789359,470,1602,2,107.994,107.994,49.662,USD,1.00000
159002,1,2016-06-07,2016-06-07,1789359,470,1645,3,34.728,32.29704,15.972,USD,1.00000
159002,2,2016-06-07,2016-06-07,1789359,470,1154,2,1596.8,1389.216,529.056,USD,1.00000
159003,0,2016-06-07,2016-06-07,1499377,540,706,2,197.5,197.5,100.7,USD,1.00000
159003,1,2016-06-07,2016-06-07,1499377,540,1353,6,48.582,48.582,22.338,USD,1.00000
159004,0,2016-06-07,2016-06-07,1979337,605,1450,3,554.4,554.4,254.952,USD,1.00000
159005,0,2016-06-07,2016-06-20,1559237,999999,1086,5,486.4,481.536,223.68,USD,1.00000
159005,1,2016-06-07,2016-06-20,1559237,999999,928,6,84.975,84.975,43.325,USD,1.00000
159005,2,2016-06-07,2016-06-20,1559237,999999,1625,6,131.4,115.632,43.536,USD,1.00000
159005,3,2016-06-07,2016-06-20,1559237,999999,1812,1,22.4,22.4,11.417,USD,1.00000
159006,0,2016-06-07,2016-06-07,903714,410,1571,2,34.194,34.194,15.726,GBP,0.68629
159006,1,2016-06-07,2016-06-07,903714,410,1765,7,419.16,419.16,138.873,GBP,0.68629
159007,0,2016-06-07,2016-06-07,1765184,440,1591,1,7.596,7.596,3.492,USD,1.00000
159007,1,2016-06-07,2016-06-07,1765184,440,327,4,223.2,196.416,113.792,USD,1.00000
159007,2,2016-06-07,2016-06-07,1765184,440,1080,1,1033.6,909.568,342.448,USD,1.00000
160000,0,2016-06-08,2016-06-08,1073775,380,1614,7,155.994,138.83466,51.684,GBP,0.68596
160000,1,2016-06-08,2016-06-08,1073775,380,128,1,114.72,114.72,58.488,GBP,0.68596
160000,2,2016-06-08,2016-06-08,1073775,380,2497,1,17.982,15.64434,9.162,GBP,0.68596
160000,3,2016-06-08,2016-06-08,1073775,380,2074,2,149.9925,134.99325,68.9775,GBP,0.68596
160001,0,2016-06-08,2016-06-08,269413,100,1723,4,39.2,39.2,19.985,CAD,1.26824
160001,1,2016-06-08,2016-06-08,269413,100,1603,1,65.994,65.33406,33.648,CAD,1.26824
160002,0,2016-06-08,2016-06-19,1758483,999999,582,2,747.5,665.275,343.75,USD,1.00000
160002,1,2016-06-08,2016-06-19,1758483,999999,123,3,223.992,199.35288,103.008,USD,1.00000
160002,2,2016-06-08,2016-06-19,1758483,999999,2081,1,134.9925,134.9925,62.0775,USD,1.00000
160003,0,2016-06-08,2016-06-08,230055,72,1669,2,4.823,4.823,2.219,CAD,1.26824
160004,0,2016-06-08,2016-06-08,1822921,605,1596,1,7.596,6.60852,3.492,USD,1.00000
160004,1,2016-06-08,2016-06-08,1822921,605,1154,6,1596.8,1437.12,529.056,USD,1.00000
160005,0,2016-06-08,2016-06-08,1580164,585,170,2,87.2,83.712,40.104,USD,1.00000
160005,1,2016-06-08,2016-06-08,1580164,585,1277,1,83.408,83.408,42.528,USD,1.00000
160005,2,2016-06-08,2016-06-08,1580164,585,1614,1,155.994,149.75424,51.684,USD,1.00000
160006,0,2016-06-08,2016-06-08,1401555,670,62,1,135.75,134.3925,62.43,USD,1.00000
160006,1,2016-06-08,2016-06-08,1401555,670,1686,1,4.893,4.30584,2.492,USD,1.00000
160006,2,2016-06-08,2016-06-08,1401555,670,1294,2,952,818.72,315.424,USD,1.00000
160006,3,2016-06-08,2016-06-08,1401555,670,1690,3,11.893,11.893,3.941,USD,1.00000
160006,4,2016-06-08,2016-06-08,1401555,670,1215,1,256,225.28,130.512,USD,1.00000
160006,5,2016-06-08,2016-06-08,1401555,670,1822,4,22.4,20.16,11.417,USD,1.00000
160006,6,2016-06-08,2016-06-08,1401555,670,1297,1,40,36.4,18.4,USD,1.00000
160007,0,2016-06-08,2016-06-08,1654207,470,125,6,114.72,114.72,58.488,USD,1.00000
160007,1,2016-06-08,2016-06-08,1654207,470,1517,3,480.6,475.794,221.004,USD,1.00000
160007,2,2016-06-08,2016-06-08,1654207,470,27,2,149.925,149.925,68.9475,USD,1.00000
160008,0,2016-06-08,2016-06-08,199357,50,2111,1,658.125,579.15,302.6475,AUD,1.33837
160008,1,2016-06-08,2016-06-08,199357,50,981,2,301.6,265.408,138.688,AUD,1.33837
160008,2,2016-06-08,2016-06-08,199357,50,1596,2,7.596,6.98832,3.492,AUD,1.33837
160009,0,2016-06-08,2016-06-08,776319,300,2135,1,559.4925,492.3534,257.2875,EUR,0.87889
160009,1,2016-06-08,2016-06-08,776319,300,2095,6,1106.25,1106.25,366.525,EUR,0.87889
160009,2,2016-06-08,2016-06-08,776319,300,124,1,223.992,223.992,103.008,EUR,0.87889
160009,3,2016-06-08,2016-06-08,776319,300,1456,3,541.8,465.948,249.156,EUR,0.87889
160010,0,2016-06-08,2016-06-16,238703,999999,1406,3,25.542,25.542,13.014,CAD,1.26824
161000,0,2016-06-09,2016-06-09,216012,72,277,3,384,360.96,195.776,CAD,1.27471
161000,1,2016-06-09,2016-06-09,216012,72,1313,4,328,318.16,150.832,CAD,1.27471
161001,0,2016-06-09,2016-06-09,1618277,450,1573,3,35.394,35.394,16.278,USD,1.00000
161002,0,2016-06-09,2016-06-09,1372161,670,145,4,2319.992,2064.79288,768.656,USD,1.00000
161002,1,2016-06-09,2016-06-09,1372161,670,1674,9,4.893,4.893,2.492,USD,1.00000
161003,0,2016-06-09,2016-06-09,1638429,530,1124,4,1051.2,1009.152,348.288,USD,1.00000
161003,1,2016-06-09,2016-06-09,1638429,530,2101,6,658.125,658.125,302.6475,USD,1.00000
161003,2,2016-06-09,2016-06-09,1638429,530,1099,1,572.8,498.336,263.408,USD,1.00000
161003,3,2016-06-09,2016-06-09,1638429,530,1169,7,905.6,805.984,416.448,USD,1.00000
161003,4,2016-06-09,2016-06-09,1638429,530,2167,3,122.25,112.47,62.325,USD,1.00000
161003,5,2016-06-09,2016-06-09,1638429,530,125,1,114.72,114.72,58.488,USD,1.00000
161004,0,2016-06-09,2016-06-09,229871,100,2081,5,134.9925,125.543025,62.0775,CAD,1.27471
161004,1,2016-06-09,2016-06-09,229871,100,98,3,90,79.2,41.385,CAD,1.27471
161005,0,2016-06-09,2016-06-09,489022,190,1572,4,34.794,34.794,16.002,EUR,0.88160
161005,1,2016-06-09,2016-06-09,489022,190,2115,2,658.125,618.6375,302.6475,EUR,0.88160
161006,0,2016-06-09,2016-06-09,1100944,360,1675,1,4.823,4.823,2.219,GBP,0.69151
161007,0,2016-06-09,2016-06-09,26765,50,2081,1,134.9925,134.9925,62.0775,AUD,1.34444
161007,1,2016-06-09,2016-06-09,26765,50,1152,3,1600,1392,530.112,AUD,1.34444
161007,2,2016-06-09,2016-06-09,26765,50,2489,2,26.982,23.74416,13.752,AUD,1.34444
161008,0,2016-06-09,2016-06-09,1300182,440,1306,2,108.8,95.744,50.032,USD,1.00000
161009,0,2016-06-09,2016-06-09,758596,290,1637,3,10.794,10.794,4.962,EUR,0.88160
161009,1,2016-06-09,2016-06-09,758596,290,1712,2,49.091,46.14554,22.575,EUR,0.88160
161010,0,2016-06-09,2016-06-09,707250,300,442,5,674.75,593.78,344,EUR,0.88160
162000,0,2016-06-10,2016-06-10,1569617,450,1591,2,7.596,7.596,3.492,USD,1.00000
162000,1,2016-06-10,2016-06-10,1569617,450,1691,2,3.773,3.32024,1.925,USD,1.00000
162000,2,2016-06-10,2016-06-10,1569617,450,70,2,35.9625,35.9625,16.5375,USD,1.00000
162001,0,2016-06-10,2016-06-10,214796,90,1596,2,7.596,7.36812,3.492,CAD,1.27477
162001,1,2016-06-10,2016-06-10,214796,90,435,2,674.875,587.14125,344.075,CAD,1.27477
162001,2,2016-06-10,2016-06-10,214796,90,318,3,799.2,799.2,264.792,CAD,1.27477
162002,0,2016-06-10,2016-06-10,339947,90,1125,6,697.92,600.2112,231.232,CAD,1.27477
162002,1,2016-06-10,2016-06-10,339947,90,168,5,103.2,102.168,47.456,CAD,1.27477
162002,2,2016-06-10,2016-06-10,339947,90,2404,1,476.9925,457.9128,158.04,CAD,1.27477
162002,3,2016-06-10,2016-06-10,339947,90,123,1,223.992,223.992,103.008,CAD,1.27477
162002,4,2016-06-10,2016-06-10,339947,90,1263,6,111.984,103.02528,57.088,CAD,1.27477
162002,5,2016-06-10,2016-06-10,339947,90,76,3,28.4625,25.61625,13.0875,CAD,1.27477
162003,0,2016-06-10,2016-06-15,1117914,999999,1346,8,41.4,37.26,19.044,GBP,0.69427
162003,1,2016-06-10,2016-06-15,1117914,999999,1049,1,940.8,931.392,311.712,GBP,0.69427
162003,2,2016-06-10,2016-06-15,1117914,999999,1222,6,689.6,627.536,351.584,GBP,0.69427
162003,3,2016-06-10,2016-06-15,1117914,999999,1612,7,107.994,96.11466,49.662,GBP,0.69427
162004,0,2016-06-10,2016-06-10,466568,220,1898,2,674.25,674.25,310.065,EUR,0.88464
162004,1,2016-06-10,2016-06-10,466568,220,2143,8,122.25,110.025,62.325,EUR,0.88464
162005,0,2016-06-10,2016-06-10,1939935,560,1696,1,11.893,10.7037,3.941,USD,1.00000
162006,0,2016-06-10,2016-06-10,1080957,420,1627,2,10.794,9.39078,4.962,GBP,0.69427
162007,0,2016-06-10,2016-06-10,568892,190,1794,2,30.1,26.187,15.344,EUR,0.88464
162007,1,2016-06-10,2016-06-10,568892,190,168,3,103.2,92.88,47.456,EUR,0.88464
162007,2,2016-06-10,2016-06-10,568892,190,1194,3,1012.8,1012.8,465.744,EUR,0.88464
162007,3,2016-06-10,2016-06-10,568892,190,1461,1,554.4,487.872,254.952,EUR,0.88464
163000,0,2016-06-11,2016-06-11,707267,300,145,1,2319.992,2319.992,768.656,EUR,0.88464
163001,0,2016-06-11,2016-06-22,1207354,999999,150,3,947.976,843.69864,314.08,USD,1.00000
163002,0,2016-06-11,2016-06-11,1845151,440,1648,1,65.994,65.994,33.648,USD,1.00000
163003,0,2016-06-11,2016-06-11,743132,290,128,1,114.72,100.9536,58.488,EUR,0.88464
163004,0,2016-06-11,2016-06-11,1957181,605,111,3,187.4925,187.4925,62.1225,USD,1.00000
163004,1,2016-06-11,2016-06-11,1957181,605,392,1,957.375,871.21125,488.1,USD,1.00000
163004,2,2016-06-11,2016-06-11,1957181,605,1626,2,131.4,131.4,43.536,USD,1.00000
163004,3,2016-06-11,2016-06-11,1957181,605,1176,5,1600,1424,530.112,USD,1.00000
163005,0,2016-06-11,2016-06-11,943146,400,117,9,135.992,135.992,69.336,GBP,0.69427
163005,1,2016-06-11,2016-06-11,943146,400,1305,2,108.8,104.448,50.032,GBP,0.69427
163005,2,2016-06-11,2016-06-11,943146,400,137,1,399.992,371.99256,183.944,GBP,0.69427
163006,0,2016-06-11,2016-06-11,1880680,510,2101,2,658.125,638.38125,302.6475,USD,1.00000
163007,0,2016-06-11,2016-06-11,453904,230,1264,4,111.984,100.7856,57.088,EUR,0.88464
163008,0,2016-06-11,2016-06-11,457695,255,1528,6,543.6,500.112,180.108,EUR,0.88464
163009,0,2016-06-11,2016-06-11,632666,140,1789,2,30.1,27.09,15.344,EUR,0.88464
163010,0,2016-06-11,2016-06-11,1845343,550,1092,8,1076.8,958.352,356.768,USD,1.00000
163010,1,2016-06-11,2016-06-11,1845343,550,1518,1,540,540,248.328,USD,1.00000
163010,2,2016-06-11,2016-06-11,1845343,550,1641,6,7.596,6.76044,3.492,USD,1.00000
163010,3,2016-06-11,2016-06-11,1845343,550,1654,1,155.994,137.27472,51.684,USD,1.00000
163010,4,2016-06-11,2016-06-11,1845343,550,1511,3,412.2,383.346,189.558,USD,1.00000
163011,0,2016-06-11,2016-06-11,445690,270,1976,10,674.25,674.25,310.065,EUR,0.88464
163011,1,2016-06-11,2016-06-11,445690,270,1767,2,23.8,23.8,10.948,EUR,0.88464
163012,0,2016-06-11,2016-06-23,1141253,999999,1631,9,7.596,7.596,3.492,GBP,0.69427
163012,1,2016-06-11,2016-06-23,1141253,999999,2234,1,89.9925,79.1934,45.8775,GBP,0.69427
163012,2,2016-06-11,2016-06-23,1141253,999999,1485,5,414,401.58,190.386,GBP,0.69427
163012,3,2016-06-11,2016-06-23,1141253,999999,1626,2,131.4,126.144,43.536,GBP,0.69427
163012,4,2016-06-11,2016-06-23,1141253,999999,1585,3,13.734,12.22326,4.548,GBP,0.69427
163013,0,2016-06-11,2016-06-11,1089854,420,1858,1,1492.425,1313.334,686.31,GBP,0.69427
163013,1,2016-06-11,2016-06-11,1089854,420,1043,1,369.6,369.6,122.448,GBP,0.69427
163013,2,2016-06-11,2016-06-11,1089854,420,1148,5,675.2,675.2,344.24,GBP,0.69427
163013,3,2016-06-11,2016-06-11,1089854,420,479,8,647.5,641.025,297.775,GBP,0.69427
165000,0,2016-06-13,2016-06-25,1276515,999999,60,1,117,100.62,59.6475,USD,1.00000
165000,1,2016-06-13,2016-06-25,1276515,999999,146,8,2319.992,2111.19272,768.656,USD,1.00000
165000,2,2016-06-13,2016-06-25,1276515,999999,1609,1,155.994,143.51448,51.684,USD,1.00000
165000,3,2016-06-13,2016-06-25,1276515,999999,1602,7,107.994,103.67424,49.662,USD,1.00000
165000,4,2016-06-13,2016-06-25,1276515,999999,1589,2,5.994,5.994,3.054,USD,1.00000
165001,0,2016-06-13,2016-06-13,2008910,610,2055,3,499.455,499.455,165.48,USD,1.00000
165001,1,2016-06-13,2016-06-13,2008910,610,457,2,549.875,549.875,280.35,USD,1.00000
165002,0,2016-06-13,2016-06-13,1439033,650,94,2,50.55,50.55,25.77,USD,1.00000
165002,1,2016-06-13,2016-06-13,1439033,650,1575,2,36.594,32.20272,16.83,USD,1.00000
165003,0,2016-06-13,2016-06-20,925308,999999,1981,1,674.25,674.25,310.065,GBP,0.70567
165004,0,2016-06-13,2016-06-23,1403813,999999,154,3,375.976,375.976,172.896,USD,1.00000
165004,1,2016-06-13,2016-06-23,1403813,999999,1696,2,11.893,10.7037,3.941,USD,1.00000
165005,0,2016-06-13,2016-06-13,456182,230,433,3,2422.5,2398.275,802.625,EUR,0.88747
166000,0,2016-06-14,2016-06-14,1269285,570,1633,2,8.334,8.334,3.834,USD,1.00000
166000,1,2016-06-14,2016-06-14,1269285,570,2099,6,193.125,177.675,98.46,USD,1.00000
166001,0,2016-06-14,2016-06-24,368086,999999,184,2,79.2,70.488,36.424,CAD,1.28722
166002,0,2016-06-14,2016-06-14,1911023,440,1626,2,131.4,118.26,43.536,USD,1.00000
166003,0,2016-06-14,2016-06-14,1582145,500,1641,2,7.596,6.8364,3.492,USD,1.00000
166004,0,2016-06-14,2016-06-14,1550223,560,19,7,82.4625,72.567,37.92,USD,1.00000
166004,2,2016-06-14,2016-06-14,1550223,560,2005,2,74.9925,74.9925,38.235,USD,1.00000
166005,0,2016-06-14,2016-06-14,1073805,360,2105,2,1106.25,1062,366.525,GBP,0.70804
166006,0,2016-06-14,2016-06-14,115173,10,1644,3,34.728,30.21336,15.972,AUD,1.36098
166006,1,2016-06-14,2016-06-14,115173,10,1153,1,1598.4,1598.4,529.584,AUD,1.36098
166006,2,2016-06-14,2016-06-14,115173,10,1321,7,52.182,49.5729,23.994,AUD,1.36098
166007,0,2016-06-14,2016-06-14,712588,280,1658,3,65.994,58.73466,33.648,EUR,0.89087
167000,0,2016-06-15,2016-06-15,1086752,390,167,1,55.2,55.2,28.144,GBP,0.70488
167001,0,2016-06-15,2016-06-19,408717,999999,506,7,1697.5,1527.75,562.425,EUR,0.89047
167001,1,2016-06-15,2016-06-19,408717,999999,1363,1,41.382,37.65762,19.026,EUR,0.89047
