OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
202005,909395,410,2016-07-20,2016-07-20,GBP
202006,253063,100,2016-07-20,2016-07-20,CAD
202007,1188417,360,2016-07-20,2016-07-20,GBP
202008,770821,280,2016-07-20,2016-07-20,EUR
202009,402826,220,2016-07-20,2016-07-20,EUR
203000,730009,999999,2016-07-21,2016-07-28,EUR
203001,782144,290,2016-07-21,2016-07-21,EUR
203002,925743,410,2016-07-21,2016-07-21,GBP
203003,1475170,570,2016-07-21,2016-07-21,USD
203004,1715613,480,2016-07-21,2016-07-21,USD
203005,1954466,605,2016-07-21,2016-07-21,USD
203006,1233801,999999,2016-07-21,2016-07-31,USD
203007,658507,999999,2016-07-21,2016-07-25,EUR
203008,471349,200,2016-07-21,2016-07-21,EUR
203009,729398,999999,2016-07-21,2016-07-30,EUR
204000,302252,90,2016-07-22,2016-07-22,CAD
204001,1255727,590,2016-07-22,2016-07-22,USD
204002,252544,72,2016-07-22,2016-07-22,CAD
204003,11462,50,2016-07-22,2016-07-22,AUD
204004,1314672,450,2016-07-22,2016-07-22,USD
204005,1904145,570,2016-07-22,2016-07-22,USD
205000,1260688,590,2016-07-23,2016-07-23,USD
205001,1591502,660,2016-07-23,2016-07-23,USD
205002,988639,400,2016-07-23,2016-07-23,GBP
205003,1088497,400,2016-07-23,2016-07-23,GBP
205004,568130,240,2016-07-23,2016-07-23,EUR
205005,1292479,999999,2016-07-23,2016-08-04,USD
205006,2083708,440,2016-07-23,2016-07-23,USD
205007,1086738,360,2016-07-23,2016-07-23,GBP
205008,1638048,480,2016-07-23,2016-07-23,USD
205009,344538,80,2016-07-23,2016-07-23,CAD
207000,619502,999999,2016-07-25,2016-08-04,EUR
207001,1283363,660,2016-07-25,2016-07-25,USD
207002,1385692,440,2016-07-25,2016-07-25,USD
208000,2087865,500,2016-07-26,2016-07-26,USD
208001,536562,999999,2016-07-26,2016-08-06,EUR
208002,1371228,440,2016-07-26,2016-07-26,USD
208003,1195735,390,2016-07-26,2016-07-26,GBP
209000,1901633,465,2016-07-27,2016-07-27,USD
209001,935944,400,2016-07-27,2016-07-27,GBP
209002,1487407,540,2016-07-27,2016-07-27,USD
209003,1735813,480,2016-07-27,2016-07-27,USD
209004,284718,999999,2016-07-27,2016-08-01,CAD
210000,936539,360,2016-07-28,2016-07-28,GBP
210001,1064035,360,2016-07-28,2016-07-28,GBP
210002,479261,999999,2016-07-28,2016-08-04,EUR
210003,1918633,650,2016-07-28,2016-07-28,USD
210004,963599,390,2016-07-28,2016-07-28,GBP
211000,38099,50,2016-07-29,2016-07-29,AUD
211001,2090742,999999,2016-07-29,2016-08-05,USD
211002,1644351,570,2016-07-29,2016-07-29,USD
212000,1591502,610,2016-07-30,2016-07-30,USD
212001,1055514,420,2016-07-30,2016-07-30,GBP
212002,1278445,590,2016-07-30,2016-07-30,USD
212003,904573,420,2016-07-30,2016-07-30,GBP
212004,177882,40,2016-07-30,2016-07-30,AUD
212005,1588059,550,2016-07-30,2016-07-30,USD
212006,835127,330,2016-07-30,2016-07-30,EUR
214000,315554,90,2016-08-01,2016-08-01,CAD
214001,945598,400,2016-08-01,2016-08-01,GBP
214002,433126,255,2016-08-01,2016-08-01,EUR
215000,1409513,530,2016-08-02,2016-08-02,USD
215001,1211985,450,2016-08-02,2016-08-02,USD
215002,890334,310,2016-08-02,2016-08-02,EUR
215003,1365346,500,2016-08-02,2016-08-02,USD
216000,1672551,999999,2016-08-03,2016-08-12,USD
216001,542644,999999,2016-08-03,2016-08-10,EUR
216002,854205,320,2016-08-03,2016-08-03,EUR
216003,1510546,500,2016-08-03,2016-08-03,USD
216004,1574701,440,2016-08-03,2016-08-03,USD
216005,495266,230,2016-08-03,2016-08-03,EUR
216006,251530,100,2016-08-03,2016-08-03,CAD
217000,662625,130,2016-08-04,2016-08-04,EUR
217001,411768,255,2016-08-04,2016-08-04,EUR
217002,1739671,610,2016-08-04,2016-08-04,USD
217003,922520,380,2016-08-04,2016-08-04,GBP
217004,327616,90,2016-08-04,2016-08-04,CAD
217005,354904,100,2016-08-04,2016-08-04,CAD
217006,1676321,650,2016-08-04,2016-08-04,USD
217007,1536166,470,2016-08-04,2016-08-04,USD
218000,1232060,999999,2016-08-05,2016-08-19,USD
218001,1897204,605,2016-08-05,2016-08-05,USD
218002,984186,999999,2016-08-05,2016-08-08,GBP
218003,1233933,999999,2016-08-05,2016-08-15,USD
218004,440840,999999,2016-08-05,2016-08-14,EUR
218005,1237746,999999,2016-08-05,2016-08-12,USD
219000,1677699,660,2016-08-06,2016-08-06,USD
219001,1686390,550,2016-08-06,2016-08-06,USD
219002,1078424,380,2016-08-06,2016-08-06,GBP
219003,533343,255,2016-08-06,2016-08-06,EUR
219004,1411037,650,2016-08-06,2016-08-06,USD
219005,2003421,670,2016-08-06,2016-08-06,USD
219006,1318492,560,2016-08-06,2016-08-06,USD
219007,1845420,605,2016-08-06,2016-08-06,USD
219008,706300,290,2016-08-06,2016-08-06,EUR
219009,1607540,590,2016-08-06,2016-08-06,USD
219010,1863193,999999,2016-08-06,2016-08-13,USD
219011,77453,40,2016-08-06,2016-08-06,AUD
219012,1939822,660,2016-08-06,2016-08-06,USD
221000,112636,40,2016-08-08,2016-08-08,AUD
221001,377887,90,2016-08-08,2016-08-08,CAD
221002,1904442,430,2016-08-08,2016-08-08,USD
221003,1171353,999999,2016-08-08,2016-08-18,GBP
221004,354066,90,2016-08-08,2016-08-08,CAD
221005,468770,270,2016-08-08,2016-08-08,EUR
222000,1799423,560,2016-08-09,2016-08-09,USD
222001,2027851,590,2016-08-09,2016-08-09,USD
222002,1210136,560,2016-08-09,2016-08-09,USD
222003,2061350,510,2016-08-09,2016-08-09,USD
222004,1884933,440,2016-08-09,2016-08-09,USD
222005,920830,380,2016-08-09,2016-08-09,GBP
222006,230649,72,2016-08-09,2016-08-09,CAD
222007,2064516,570,2016-08-09,2016-08-09,USD
223000,923927,360,2016-08-10,2016-08-10,GBP
223001,1042552,420,2016-08-10,2016-08-10,GBP
223002,1728289,570,2016-08-10,2016-08-10,USD
223003,597599,240,2016-08-10,2016-08-10,EUR
223004,47052,40,2016-08-10,2016-08-10,AUD
223005,1081151,420,2016-08-10,2016-08-10,GBP
223006,1195977,999999,2016-08-10,2016-08-23,GBP
223007,13192,999999,2016-08-10,2016-08-19,AUD
223008,1360870,999999,2016-08-10,2016-08-23,USD
223009,446537,200,2016-08-10,2016-08-10,EUR
223010,1725575,650,2016-08-10,2016-08-10,USD
224000,348377,80,2016-08-11,2016-08-11,CAD
224001,293804,999999,2016-08-11,2016-08-20,CAD
224002,877824,310,2016-08-11,2016-08-11,EUR
224003,1528694,999999,2016-08-11,2016-08-22,USD
224004,1721922,470,2016-08-11,2016-08-11,USD
224005,142487,10,2016-08-11,2016-08-11,AUD
224006,1997998,480,2016-08-11,2016-08-11,USD
224007,1795644,670,2016-08-11,2016-08-11,USD
224008,506035,255,2016-08-11,2016-08-11,EUR
224009,1360492,440,2016-08-11,2016-08-11,USD
224010,1050014,420,2016-08-11,2016-08-11,GBP
224011,1351637,440,2016-08-11,2016-08-11,USD
225000,1389876,465,2016-08-12,2016-08-12,USD
225001,1873979,450,2016-08-12,2016-08-12,USD
225002,1219691,605,2016-08-12,2016-08-12,USD
225003,1645227,999999,2016-08-12,2016-08-27,USD
225004,402769,230,2016-08-12,2016-08-12,EUR
225005,2043844,470,2016-08-12,2016-08-12,USD
225006,1142126,380,2016-08-12,2016-08-12,GBP
225007,445147,999999,2016-08-12,2016-08-21,EUR
226000,1254129,430,2016-08-13,2016-08-13,USD
226001,1316068,500,2016-08-13,2016-08-13,USD
226002,64629,35,2016-08-13,2016-08-13,AUD
226003,180437,35,2016-08-13,2016-08-13,AUD
226004,233230,100,2016-08-13,2016-08-13,CAD
226005,1644147,530,2016-08-13,2016-08-13,USD
226006,1926199,550,2016-08-13,2016-08-13,USD
226007,910266,360,2016-08-13,2016-08-13,GBP
226008,1608676,999999,2016-08-13,2016-08-19,USD
226009,617009,140,2016-08-13,2016-08-13,EUR
226010,1570494,465,2016-08-13,2016-08-13,USD
226011,97184,50,2016-08-13,2016-08-13,AUD
226012,1707580,450,2016-08-13,2016-08-13,USD
226013,897669,340,2016-08-13,2016-08-13,EUR
226014,400845,240,2016-08-13,2016-08-13,EUR
228000,1841655,610,2016-08-15,2016-08-15,USD
228001,1603987,560,2016-08-15,2016-08-15,USD
228002,1344552,590,2016-08-15,2016-08-15,USD
228003,1921296,610,2016-08-15,2016-08-15,USD
228004,1830873,440,2016-08-15,2016-08-15,USD
228005,1974870,630,2016-08-15,2016-08-15,USD
229000,1776160,630,2016-08-16,2016-08-16,USD
229001,2060742,570,2016-08-16,2016-08-16,USD
229002,391051,80,2016-08-16,2016-08-16,CAD
229003,1422548,999999,2016-08-16,2016-08-23,USD
229004,1432987,650,2016-08-16,2016-08-16,USD
229005,251132,100,2016-08-16,2016-08-16,CAD
229006,2027929,465,2016-08-16,2016-08-16,USD
229007,1204858,510,2016-08-16,2016-08-16,USD
230000,1099068,390,2016-08-17,2016-08-17,GBP
230001,2045396,540,2016-08-17,2016-08-17,USD
230002,1815629,630,2016-08-17,2016-08-17,USD
230003,267249,100,2016-08-17,2016-08-17,CAD
230004,1516101,470,2016-08-17,2016-08-17,USD
230005,61837,50,2016-08-17,2016-08-17,AUD
230006,1979226,999999,2016-08-17,2016-08-26,USD
230007,387647,100,2016-08-17,2016-08-17,CAD
230008,1552479,470,2016-08-17,2016-08-17,USD
230009,383038,90,2016-08-17,2016-08-17,CAD
230010,1844896,999999,2016-08-17,2016-08-27,USD
231000,95169,40,2016-08-18,2016-08-18,AUD
231001,48340,50,2016-08-18,2016-08-18,AUD
231002,344839,72,2016-08-18,2016-08-18,CAD
231003,1456115,430,2016-08-18,2016-08-18,USD
231004,85146,35,2016-08-18,2016-08-18,AUD
231005,757694,290,2016-08-18,2016-08-18,EUR
231006,370445,80,2016-08-18,2016-08-18,CAD
231007,1596226,999999,2016-08-18,2016-08-26,USD
231008,16962,999999,2016-08-18,2016-08-28,AUD
231009,1211985,450,2016-08-18,2016-08-18,USD
231010,1815422,500,2016-08-18,2016-08-18,USD
231011,381380,72,2016-08-18,2016-08-18,CAD
232000,1588847,480,2016-08-19,2016-08-19,USD
232001,1422925,480,2016-08-19,2016-08-19,USD
232002,1447238,550,2016-08-19,2016-08-19,USD
232003,1575404,670,2016-08-19,2016-08-19,USD
232004,1016244,410,2016-08-19,2016-08-19,GBP
232005,41922,40,2016-08-19,2016-08-19,AUD
232006,1836906,500,2016-08-19,2016-08-19,USD
232007,577457,999999,2016-08-19,2016-08-29,EUR
233000,1178518,370,2016-08-20,2016-08-20,GBP
233001,745305,290,2016-08-20,2016-08-20,EUR
233002,346466,80,2016-08-20,2016-08-20,CAD
233003,722098,280,2016-08-20,2016-08-20,EUR
233004,1985627,999999,2016-08-20,2016-08-25,USD
233005,1447117,560,2016-08-20,2016-08-20,USD
233006,815444,320,2016-08-20,2016-08-20,EUR
233007,465881,999999,2016-08-20,2016-08-30,EUR
233008,1489606,999999,2016-08-20,2016-08-27,USD
233009,482014,220,2016-08-20,2016-08-20,EUR
233010,1687869,500,2016-08-20,2016-08-20,USD
233011,1156973,420,2016-08-20,2016-08-20,GBP
233012,388529,72,2016-08-20,2016-08-20,CAD
233013,1929447,650,2016-08-20,2016-08-20,USD
233014,1340072,670,2016-08-20,2016-08-20,USD
235000,1384868,650,2016-08-22,2016-08-22,USD
235001,2002862,480,2016-08-22,2016-08-22,USD
235002,1892659,605,2016-08-22,2016-08-22,USD
235003,1167104,999999,2016-08-22,2016-09-02,GBP
235004,1497912,999999,2016-08-22,2016-08-27,USD
235005,254453,72,2016-08-22,2016-08-22,CAD
235006,1359337,430,2016-08-22,2016-08-22,USD
236000,847596,340,2016-08-23,2016-08-23,EUR
236001,1754194,650,2016-08-23,2016-08-23,USD
236002,1136461,999999,2016-08-23,2016-08-31,GBP
236003,1288792,440,2016-08-23,2016-08-23,USD
236004,1017795,420,2016-08-23,2016-08-23,GBP
236005,1633288,570,2016-08-23,2016-08-23,USD
236006,959549,410,2016-08-23,2016-08-23,GBP
236007,1015004,360,2016-08-23,2016-08-23,GBP
236008,1389876,590,2016-08-23,2016-08-23,USD
237000,599399,240,2016-08-24,2016-08-24,EUR
237001,1768887,610,2016-08-24,2016-08-24,USD
237002,1956326,500,2016-08-24,2016-08-24,USD
237003,539529,270,2016-08-24,2016-08-24,EUR
237004,1240218,999999,2016-08-24,2016-09-10,USD
237005,1791394,630,2016-08-24,2016-08-24,USD
237006,27181,40,2016-08-24,2016-08-24,AUD
237007,439030,270,2016-08-24,2016-08-24,EUR
237008,193795,35,2016-08-24,2016-08-24,AUD
237009,1234020,670,2016-08-24,2016-08-24,USD
237010,1218554,610,2016-08-24,2016-08-24,USD
237011,217466,72,2016-08-24,2016-08-24,CAD
238000,2005339,999999,2016-08-25,2016-09-07,USD
238001,1967054,590,2016-08-25,2016-08-25,USD
238002,832165,999999,2016-08-25,2016-09-03,EUR
238003,2060332,510,2016-08-25,2016-08-25,USD
238004,628541,160,2016-08-25,2016-08-25,EUR
238005,1081595,410,2016-08-25,2016-08-25,GBP
238006,372769,90,2016-08-25,2016-08-25,CAD
238007,1014775,380,2016-08-25,2016-08-25,GBP
238008,1036551,390,2016-08-25,2016-08-25,GBP
238009,937002,400,2016-08-25,2016-08-25,GBP
238010,1316894,450,2016-08-25,2016-08-25,USD
238011,1128735,999999,2016-08-25,2016-08-31,GBP
238012,1305763,570,2016-08-25,2016-08-25,USD
239000,1340213,530,2016-08-26,2016-08-26,USD
239001,1199122,410,2016-08-26,2016-08-26,GBP
239002,1621363,999999,2016-08-26,2016-09-05,USD
239003,1365543,630,2016-08-26,2016-08-26,USD
239004,1304751,440,2016-08-26,2016-08-26,USD
239005,1795644,630,2016-08-26,2016-08-26,USD
239006,1204929,999999,2016-08-26,2016-09-04,USD
239007,1302460,605,2016-08-26,2016-08-26,USD
239008,3732,50,2016-08-26,2016-08-26,AUD
240000,1052145,410,2016-08-27,2016-08-27,GBP
240001,1963500,430,2016-08-27,2016-08-27,USD
240002,1730894,450,2016-08-27,2016-08-27,USD
240003,552289,220,2016-08-27,2016-08-27,EUR
240004,310996,80,2016-08-27,2016-08-27,CAD
240005,2083067,570,2016-08-27,2016-08-27,USD
240006,1771878,999999,2016-08-27,2016-09-04,USD
240007,1064528,360,2016-08-27,2016-08-27,GBP
240008,1207042,450,2016-08-27,2016-08-27,USD
240009,999289,410,2016-08-27,2016-08-27,GBP
240010,2019360,530,2016-08-27,2016-08-27,USD
240011,1499097,470,2016-08-27,2016-08-27,USD
240012,1946944,480,2016-08-27,2016-08-27,USD
240013,1002963,420,2016-08-27,2016-08-27,GBP
240014,1769581,500,2016-08-27,2016-08-27,USD
240015,1011478,400,2016-08-27,2016-08-27,GBP
241000,99610,10,2016-08-28,2016-08-28,AUD
242000,1553154,430,2016-08-29,2016-08-29,USD
242001,2068114,465,2016-08-29,2016-08-29,USD
242002,640818,170,2016-08-29,2016-08-29,EUR
242003,1726620,570,2016-08-29,2016-08-29,USD
242004,1460547,660,2016-08-29,2016-08-29,USD
242005,1083470,420,2016-08-29,2016-08-29,GBP
242006,1127852,390,2016-08-29,2016-08-29,GBP
243000,917213,420,2016-08-30,2016-08-30,GBP
243001,804382,999999,2016-08-30,2016-09-06,EUR
243002,1498736,570,2016-08-30,2016-08-30,USD
243003,765677,300,2016-08-30,2016-08-30,EUR
243004,1754369,560,2016-08-30,2016-08-30,USD
243005,1586966,560,2016-08-30,2016-08-30,USD
243006,1567634,630,2016-08-30,2016-08-30,USD
243007,1657222,440,2016-08-30,2016-08-30,USD
243008,536677,999999,2016-08-30,2016-09-05,EUR
244000,275899,100,2016-08-31,2016-08-31,CAD
244001,434526,230,2016-08-31,2016-08-31,EUR
244002,1262767,999999,2016-08-31,2016-09-13,USD
244003,1854212,480,2016-08-31,2016-08-31,USD
244004,521753,200,2016-08-31,2016-08-31,EUR
244005,1736588,500,2016-08-31,2016-08-31,USD
244006,314284,72,2016-08-31,2016-08-31,CAD
244007,1780546,480,2016-08-31,2016-08-31,USD
244008,1790578,500,2016-08-31,2016-08-31,USD
244009,524142,270,2016-08-31,2016-08-31,EUR
244010,529978,200,2016-08-31,2016-08-31,EUR
244011,1521626,450,2016-08-31,2016-08-31,USD
245000,1628637,585,2016-09-01,2016-09-01,USD
245001,1991817,650,2016-09-01,2016-09-01,USD
245002,1817109,650,2016-09-01,2016-09-01,USD
245003,1541727,560,2016-09-01,2016-09-01,USD
245004,695691,140,2016-09-01,2016-09-01,EUR
245005,999581,400,2016-09-01,2016-09-01,GBP
245006,1122712,420,2016-09-01,2016-09-01,GBP
245007,1479808,560,2016-09-01,2016-09-01,USD
245008,1122470,410,2016-09-01,2016-09-01,GBP
245009,1499795,999999,2016-09-01,2016-09-12,USD
245010,1076560,420,2016-09-01,2016-09-01,GBP
245011,1727707,510,2016-09-01,2016-09-01,USD
245012,358489,100,2016-09-01,2016-09-01,CAD
246000,812962,330,2016-09-02,2016-09-02,EUR
246001,1460313,590,2016-09-02,2016-09-02,USD
246002,1371417,480,2016-09-02,2016-09-02,USD
246003,2067690,540,2016-09-02,2016-09-02,USD
246004,1555649,560,2016-09-02,2016-09-02,USD
246005,1073046,360,2016-09-02,2016-09-02,GBP
246006,885676,999999,2016-09-02,2016-09-13,EUR
246007,320042,90,2016-09-02,2016-09-02,CAD
246008,1179560,999999,2016-09-02,2016-09-11,GBP
247000,445364,999999,2016-09-03,2016-09-09,EUR
247001,471230,240,2016-09-03,2016-09-03,EUR
247002,1566889,610,2016-09-03,2016-09-03,USD
247003,1146311,400,2016-09-03,2016-09-03,GBP
247004,87641,60,2016-09-03,2016-09-03,AUD
247005,1963818,510,2016-09-03,2016-09-03,USD
247006,1625486,540,2016-09-03,2016-09-03,USD
247007,1981348,610,2016-09-03,2016-09-03,USD
247008,857143,340,2016-09-03,2016-09-03,EUR
247009,1445362,540,2016-09-03,2016-09-03,USD
247010,1845656,999999,2016-09-03,2016-09-14,USD
247011,1501873,430,2016-09-03,2016-09-03,USD
247012,1460313,530,2016-09-03,2016-09-03,USD
247013,1219691,630,2016-09-03,2016-09-03,USD
247014,613821,170,2016-09-03,2016-09-03,EUR
247015,449782,999999,2016-09-03,2016-09-09,EUR
248000,1203809,605,2016-09-04,2016-09-04,USD
249000,1930915,999999,2016-09-05,2016-09-12,USD
249001,1936454,465,2016-09-05,2016-09-05,USD
249002,1062514,400,2016-09-05,2016-09-05,GBP
249003,391088,72,2016-09-05,2016-09-05,CAD
249004,1909439,440,2016-09-05,2016-09-05,USD
249005,1991651,470,2016-09-05,2016-09-05,USD
249006,1440865,650,2016-09-05,2016-09-05,USD
250000,1116686,360,2016-09-06,2016-09-06,GBP
250001,559103,255,2016-09-06,2016-09-06,EUR
250002,44979,50,2016-09-06,2016-09-06,AUD
250003,353344,72,2016-09-06,2016-09-06,CAD
250004,315611,999999,2016-09-06,2016-09-12,CAD
250005,905677,999999,2016-09-06,2016-09-17,GBP
250006,1287799,465,2016-09-06,2016-09-06,USD
250007,1417533,610,2016-09-06,2016-09-06,USD
250008,1566135,550,2016-09-06,2016-09-06,USD
251000,82071,60,2016-09-07,2016-09-07,AUD
251001,97760,999999,2016-09-07,2016-09-16,AUD
251002,702379,999999,2016-09-07,2016-09-16,EUR
251003,1239511,999999,2016-09-07,2016-09-16,USD
251004,211931,72,2016-09-07,2016-09-07,CAD
251005,1107307,370,2016-09-07,2016-09-07,GBP
251006,2087894,670,2016-09-07,2016-09-07,USD
251007,1567326,500,2016-09-07,2016-09-07,USD
251008,1452211,540,2016-09-07,2016-09-07,USD
251009,480138,190,2016-09-07,2016-09-07,EUR
251010,1919415,660,2016-09-07,2016-09-07,USD
251011,1619757,500,2016-09-07,2016-09-07,USD
252000,1966585,605,2016-09-08,2016-09-08,USD
252001,557921,240,2016-09-08,2016-09-08,EUR
252002,387802,72,2016-09-08,2016-09-08,CAD
252003,1184998,380,2016-09-08,2016-09-08,GBP
252004,1879510,660,2016-09-08,2016-09-08,USD
252006,1484594,510,2016-09-08,2016-09-08,USD
252007,2007499,550,2016-09-08,2016-09-08,USD
252008,1818665,440,2016-09-08,2016-09-08,USD
252009,1120431,370,2016-09-08,2016-09-08,GBP
252010,1697635,550,2016-09-08,2016-09-08,USD
252011,1706544,530,2016-09-08,2016-09-08,USD
252012,1684494,430,2016-09-08,2016-09-08,USD
253000,1149974,400,2016-09-09,2016-09-09,GBP
253001,1180189,410,2016-09-09,2016-09-09,GBP
253002,1859950,560,2016-09-09,2016-09-09,USD
253003,2047899,630,2016-09-09,2016-09-09,USD
253004,2002907,570,2016-09-09,2016-09-09,USD
253005,1256617,570,2016-09-09,2016-09-09,USD
253006,931988,370,2016-09-09,2016-09-09,GBP
253007,1324316,465,2016-09-09,2016-09-09,USD
253008,1989778,999999,2016-09-09,2016-09-20,USD
254000,278333,90,2016-09-10,2016-09-10,CAD
254001,677934,150,2016-09-10,2016-09-10,EUR
254002,318561,90,2016-09-10,2016-09-10,CAD
254003,495189,240,2016-09-10,2016-09-10,EUR
254004,2090202,550,2016-09-10,2016-09-10,USD
254005,1542975,650,2016-09-10,2016-09-10,USD
254006,580000,220,2016-09-10,2016-09-10,EUR
254007,1621004,465,2016-09-10,2016-09-10,USD
254008,326979,72,2016-09-10,2016-09-10,CAD
254009,1059220,400,2016-09-10,2016-09-10,GBP
254010,809357,340,2016-09-10,2016-09-10,EUR
254011,1037905,370,2016-09-10,2016-09-10,GBP
254012,1381827,590,2016-09-10,2016-09-10,USD
254013,685597,130,2016-09-10,2016-09-10,EUR
254014,1699423,999999,2016-09-10,2016-09-22,USD
254015,1048499,999999,2016-09-10,2016-09-20,GBP
255000,1744342,585,2016-09-11,2016-09-11,USD
256000,810390,320,2016-09-12,2016-09-12,EUR
256001,2010339,480,2016-09-12,2016-09-12,USD
256002,1050736,380,2016-09-12,2016-09-12,GBP
256003,1648819,465,2016-09-12,2016-09-12,USD
256004,343923,100,2016-09-12,2016-09-12,CAD
256005,1525099,510,2016-09-12,2016-09-12,USD
256006,1661831,540,2016-09-12,2016-09-12,USD
257000,487142,190,2016-09-13,2016-09-13,EUR
257001,1803811,999999,2016-09-13,2016-09-23,USD
257002,488184,270,2016-09-13,2016-09-13,EUR
257003,202194,100,2016-09-13,2016-09-13,CAD
257004,1754738,540,2016-09-13,2016-09-13,USD
257005,2061424,999999,2016-09-13,2016-09-26,USD
257006,943233,400,2016-09-13,2016-09-13,GBP
257007,1341575,650,2016-09-13,2016-09-13,USD
257008,1063511,400,2016-09-13,2016-09-13,GBP
258000,1667565,999999,2016-09-14,2016-09-20,USD
258001,1829452,660,2016-09-14,2016-09-14,USD
258002,740249,290,2016-09-14,2016-09-14,EUR
258003,1534158,630,2016-09-14,2016-09-14,USD
258004,1130425,390,2016-09-14,2016-09-14,GBP
258005,387387,100,2016-09-14,2016-09-14,CAD
258006,2003378,670,2016-09-14,2016-09-14,USD
258007,421773,255,2016-09-14,2016-09-14,EUR
258008,1318792,440,2016-09-14,2016-09-14,USD
258009,707701,290,2016-09-14,2016-09-14,EUR
258011,1429736,999999,2016-09-14,2016-09-24,USD
259000,1963162,650,2016-09-15,2016-09-15,USD
259001,1371959,470,2016-09-15,2016-09-15,USD
259002,354694,72,2016-09-15,2016-09-15,CAD
259003,1952266,999999,2016-09-15,2016-09-20,USD
259004,1960180,430,2016-09-15,2016-09-15,USD
259005,1449767,610,2016-09-15,2016-09-15,USD
259006,1462557,999999,2016-09-15,2016-09-22,USD
259007,586333,270,2016-09-15,2016-09-15,EUR
259008,1123631,370,2016-09-15,2016-09-15,GBP
259009,1148127,999999,2016-09-15,2016-09-18,GBP
259010,1144016,370,2016-09-15,2016-09-15,GBP
259011,1548270,670,2016-09-15,2016-09-15,USD
259012,1848727,470,2016-09-15,2016-09-15,USD
260000,1006253,410,2016-09-16,2016-09-16,GBP
260001,444368,220,2016-09-16,2016-09-16,EUR
260002,1014321,999999,2016-09-16,2016-09-20,GBP
260003,1932140,450,2016-09-16,2016-09-16,USD
260004,1266971,550,2016-09-16,2016-09-16,USD
260005,1530367,999999,2016-09-16,2016-09-21,USD
260006,1655698,500,2016-09-16,2016-09-16,USD
260007,783697,290,2016-09-16,2016-09-16,EUR
260008,70239,50,2016-09-16,2016-09-16,AUD
261000,1916060,585,2016-09-17,2016-09-17,USD
261001,1858309,590,2016-09-17,2016-09-17,USD
261002,590138,200,2016-09-17,2016-09-17,EUR
